""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"Characteristics.disease.staging."	"Characteristics.organism.part."	"Assay.Name"
"ILMN_1753010"	0.0314084615416137	1.02200939711018	8.71028466946077	0.388322861198805	0.698234202291441	0.904331632519143	NA	NA	NA
"ILMN_1656713"	0.01285722382261	1.00895177808698	4.99614946095279	0.388296063735082	0.698253995815122	0.904331632519143	NA	NA	NA
"ILMN_1812473"	0.0194757974629526	1.0135911250341	9.31508795052707	0.388282034053039	0.698264358700884	0.904331632519143	NA	NA	NA
"ILMN_1758663"	0.0109337048287261	1.00760745745534	4.94426784385126	0.388043381636167	0.698440645632916	0.904507138512586	NA	NA	NA
"ILMN_1779984"	0.0179346195136801	1.01250892112796	5.2176340198034	0.387983133722654	0.698485151944296	0.904511973074091	NA	NA	NA
"ILMN_1757378"	0.0228187670553653	1.01594251115678	5.63178405474974	0.387848457582165	0.698584643621301	0.904588006893237	NA	NA	NA
"ILMN_1780576"	-0.00962391166881721	-1.00669308649735	4.81823146950499	-0.387437552174831	0.69888823127102	0.904928297584563	NA	NA	NA
"ILMN_1693928"	0.0157282435088084	1.01096163085672	5.09439002019579	0.3871714326558	0.699084873236629	0.905130082168868	NA	NA	NA
"ILMN_1801391"	0.0197270528400793	1.01376766435165	5.23190020134584	0.386920298649048	0.699270460725152	0.905199274002293	NA	NA	NA
"ILMN_1666618"	-0.0247445516085189	-1.0172995497066	7.91311339138199	-0.386912065111783	0.699276545598218	0.905199274002293	NA	NA	NA
"ILMN_1813998"	0.0194458062852464	1.01357005441645	5.17705900999511	0.386870119369156	0.6993075452768	0.905199274002293	NA	NA	NA
"ILMN_1797408"	-0.0197230574393471	-1.0137648568266	5.41933419720809	-0.386862899525195	0.699312881097953	0.905199274002293	NA	NA	NA
"ILMN_1735022"	0.0127661958859287	1.00888811951841	4.99902532588222	0.386781465475859	0.699373065917925	0.905199274002293	NA	NA	NA
"ILMN_1721578"	-0.0206003136499697	-1.01438148191592	5.40348744915025	-0.386746477566138	0.699398924741117	0.905199274002293	NA	NA	NA
"ILMN_1696521"	0.0188574368950259	1.01315677788186	5.225737974951	0.386712627168814	0.699423943187581	0.905199274002293	NA	NA	NA
"ILMN_1756550"	0.0244433493991774	1.01708718265783	5.47820057551776	0.386557132943956	0.699538871440436	0.905295200328704	NA	NA	NA
"ILMN_1798064"	-0.0269386180139943	-1.01884784702935	5.74834066300557	-0.386493989038028	0.699585544086531	0.905302788894337	NA	NA	NA
"ILMN_1677061"	-0.0127827938365559	-1.0088997266641	4.99577212799522	-0.386297611413336	0.699730703386232	0.90541201685102	NA	NA	NA
