""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"Characteristics.disease.staging."	"Characteristics.organism.part."	"Assay.Name"
"ILMN_1758213"	-0.287111918111552	-1.22019516412339	7.13760639964612	-3.93472455340959	0.000118669693338151	0.0190765831667648	NA	NA	NA
"ILMN_1712161"	-0.531541845664104	-1.44547318506362	6.67712614662175	-3.92173720581578	0.000124719084676863	0.0199048070105866	NA	NA	NA
"ILMN_1669310"	-0.327517053370595	-1.25485185542389	10.9759626203187	-3.91183138172401	0.000129528971106676	0.020444614692556	NA	NA	NA
"ILMN_1666451"	0.249403014832173	1.18871512457966	5.72278787138831	3.91099191796681	0.000129944584910313	0.020444614692556	NA	NA	NA
"ILMN_1797425"	-0.188222091777696	-1.13935875921841	10.843131869353	-3.90161731438186	0.000134672813112848	0.0208186233170773	NA	NA	NA
"ILMN_1751403"	0.170548491669029	1.12548629687836	8.73290161634076	3.9015596079304	0.000134702418123804	0.0208186233170773	NA	NA	NA
"ILMN_1797367"	-0.214274409224267	-1.160120295339	9.32767529646106	-3.90071367591459	0.000135137114932344	0.0208186233170773	NA	NA	NA
"ILMN_1727309"	-0.182699748937897	-1.1350058622129	10.6165357112255	-3.89281172680303	0.000139262537244418	0.0212353807734341	NA	NA	NA
"ILMN_1779522"	-0.222122202626358	-1.16644816890323	5.39454165467003	-3.89187989733304	0.00013975683343497	0.0212353807734341	NA	NA	NA
"ILMN_1794349"	-0.241974036976799	-1.18260971757598	5.44211627699258	-3.88547063745891	0.000143202091990717	0.021610851760014	NA	NA	NA
"ILMN_1740015"	0.332922126214405	1.25956198948175	13.3345269232599	3.88189014200334	0.00014516172056632	0.0217138783883908	NA	NA	NA
"ILMN_1800512"	0.365627332688689	1.28844176585579	10.0266115715384	3.88065717809617	0.000145842403528229	0.0217138783883908	NA	NA	NA
"ILMN_1809010"	0.203739329076645	1.15167953427236	10.96553958052	3.87266104286951	0.000150330935587634	0.0222329431671739	NA	NA	NA
"ILMN_1785405"	-0.491415799779974	-1.4058238149323	6.84864838972351	-3.86671960947391	0.000153750672369878	0.0224242870004392	NA	NA	NA
"ILMN_1776888"	-0.371434602271598	-1.29363857319965	6.11852138533042	-3.86595648749651	0.000154195219016049	0.0224242870004392	NA	NA	NA
"ILMN_1689518"	0.290884120589012	1.22338977269965	11.0080807770479	3.86478430309185	0.000154880436305798	0.0224242870004392	NA	NA	NA
"ILMN_1704985"	0.453491845709801	1.36935057452955	10.3371923316674	3.86240785863385	0.000156278499376608	0.0224242870004392	NA	NA	NA
"ILMN_1760727"	0.43447296965868	1.35141705722504	8.64673898622294	3.86173098665758	0.000156678889518034	0.0224242870004392	NA	NA	NA
"ILMN_1696043"	0.325372414948168	1.25298784112163	8.60194825283862	3.85957185721389	0.000157962594699979	0.0224630910309252	NA	NA	NA
"ILMN_1673820"	-0.240614798933624	-1.18149604415205	8.89406708044467	-3.85738152148661	0.000159275047302892	0.0224876133772213	NA	NA	NA
"ILMN_1658909"	-0.299507083175115	-1.23072384758422	7.56133834299549	-3.85591029494255	0.000160162410458031	0.0224876133772213	NA	NA	NA
"ILMN_1786303"	0.80300910490395	1.74473642260551	8.90399262801259	3.85180536188581	0.000162663149368159	0.0226950899722217	NA	NA	NA
"ILMN_1775257"	0.605529757762635	1.52153735934444	9.5814467022129	3.84980014505956	0.000163898158999405	0.0227244797452676	NA	NA	NA
"ILMN_1769155"	-0.305308656687095	-1.23568297644085	5.80353569133673	-3.84356282447699	0.000167796830519804	0.022903129302007	NA	NA	NA
"ILMN_1666633"	-0.414069922929268	-1.33243940270941	8.65360587925061	-3.84345392179225	0.000167865675755878	0.022903129302007	NA	NA	NA
"ILMN_1773760"	-0.193918391311637	-1.14386626648249	10.42426482508	-3.8427932608893	0.000168283901741216	0.022903129302007	NA	NA	NA
"ILMN_1719290"	-0.316980043990627	-1.2457201840861	10.0130412011867	-3.8398494218346	0.000170159517409483	0.0229799254844814	NA	NA	NA
"ILMN_1754179"	-0.29471826105973	-1.22664540651	11.0532126351819	-3.83857275714004	0.000170979070448411	0.0229799254844814	NA	NA	NA
"ILMN_1713636"	0.28134826708465	1.21533013761463	13.7219285699704	3.83705879629801	0.000171955807357731	0.0229799254844814	NA	NA	NA
"ILMN_1730391"	0.277395012400352	1.2120044639249	8.36708391065886	3.83369100719115	0.000174147558834416	0.0231216930301919	NA	NA	NA
"ILMN_1750364"	0.164511547675754	1.12078654980861	11.7351121019261	3.8322382390341	0.000175101173326372	0.0231216930301919	NA	NA	NA
"ILMN_1667884"	0.26501357199501	1.20164735383907	5.98643794664114	3.82889739294324	0.000177312964980066	0.0231933829566378	NA	NA	NA
"ILMN_1807234"	-0.344971778943224	-1.27012613691904	9.78440654529794	-3.82826428766952	0.000177735083962695	0.0231933829566378	NA	NA	NA
"ILMN_1808636"	-0.292088400235783	-1.22441141514491	6.33258141134646	-3.82518583355901	0.000179801239191413	0.023325793510072	NA	NA	NA
"ILMN_1775542"	-0.241764031246718	-1.18243758366333	12.7187142867932	-3.8211657722437	0.000182533667963531	0.023542598198273	NA	NA	NA
"ILMN_1651900"	-0.161488005448713	-1.11844011009261	5.17892453584768	-3.81667294458205	0.000185634000923434	0.0237010542848895	NA	NA	NA
"ILMN_1712766"	-0.311314712935006	-1.24083794754174	9.48487410416925	-3.81629222701657	0.000185899001332978	0.0237010542848895	NA	NA	NA
"ILMN_1719543"	0.473126495139422	1.38811442320457	9.86401652238254	3.80893528077575	0.000191090792384326	0.0242237607900222	NA	NA	NA
"ILMN_1687568"	0.215438204779895	1.16105652061155	5.44927182869621	3.80470959232205	0.00019413467590813	0.0244697934678747	NA	NA	NA
"ILMN_1664096"	-0.342996531538732	-1.26838834992109	6.67979264037603	-3.80267491637454	0.000195616643102478	0.0245172859355105	NA	NA	NA
"ILMN_1676459"	-0.574522056232075	-1.48918403650242	7.8014917389063	-3.79475383602093	0.000201488717789853	0.0249793148063935	NA	NA	NA
"ILMN_1801304"	-0.295587590685813	-1.22738477311675	7.99408827242168	-3.79466560585385	0.000201555055460892	0.0249793148063935	NA	NA	NA
"ILMN_1670833"	0.210522525031689	1.15710719691816	5.57009554655307	3.79311038250658	0.000202727784013452	0.0249850731141912	NA	NA	NA
"ILMN_1725452"	-0.185060460426494	-1.13686461593065	8.80838030215943	-3.78673516609085	0.000207602955299041	0.0253795566700245	NA	NA	NA
"ILMN_1810727"	-0.36363786990404	-1.28666624137217	7.76176316286247	-3.78594264644356	0.00020821670185469	0.0253795566700245	NA	NA	NA
"ILMN_1658643"	0.211885945678732	1.1582012393186	11.4270895722584	3.78308847179556	0.000210441311755939	0.0254578076958305	NA	NA	NA
"ILMN_1707475"	0.232246935944338	1.17466301279848	9.82086150810238	3.78218034690103	0.000211153832313055	0.0254578076958305	NA	NA	NA
"ILMN_1673370"	0.330662440125168	1.25759068800578	8.14652426873748	3.77885985920733	0.000213778603067662	0.0256349434078541	NA	NA	NA
"ILMN_1739155"	0.293999897816408	1.22603477321523	6.67496738126778	3.77651142814066	0.000215653603347743	0.0257207501971308	NA	NA	NA
"ILMN_1684391"	0.262533664735818	1.19958356753708	10.8305670233998	3.77472604677856	0.000217089468040333	0.0257535441658114	NA	NA	NA
"ILMN_1659259"	0.300024375718262	1.23116521488789	7.75540253941327	3.76934426788424	0.000221472636416764	0.0261270203033764	NA	NA	NA
